ref_date,geography,industry,data_type,value
2024-06-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2924.4
2024-06-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1078.3
2024-06-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,1961.2
2024-06-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2820.4
2024-06-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1219.7
2024-06-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8155.4
2024-06-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,570.5
2024-06-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,843.3
2024-06-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1123.1
2024-06-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,417.7
2024-06-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,905.9
2024-06-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1018.6
2024-06-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,462.1
2024-06-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2511.3
2024-06-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,237.1
2024-06-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,156.6
2024-06-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,338.8
2024-06-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,144.8
2024-06-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,235.9
2024-06-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,322.1
2024-06-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,123.9
2024-07-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20725.1
2024-07-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1600.7
2024-07-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1847.9
2024-07-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2895.1
2024-07-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1084.6
2024-07-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,1978.5
2024-07-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2831.1
2024-07-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1238.5
2024-07-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8175.1
2024-07-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,566.6
2024-07-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,832.1
2024-07-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1116
2024-07-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,425.9
2024-07-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,917.4
2024-07-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1015.8
2024-07-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,474.5
2024-07-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2516.8
2024-07-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,243.5
2024-07-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,152.2
2024-07-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,347.4
2024-07-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,140.2
2024-07-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,232.5
2024-07-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,329
2024-07-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,120.9
2024-08-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20760.4
2024-08-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1600.3
2024-08-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1864.2
2024-08-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2912.4
2024-08-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1089.4
2024-08-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,1970.2
2024-08-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2850.2
2024-08-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1232.2
2024-08-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8170.3
2024-08-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,568.8
2024-08-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,834.2
2024-08-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1106.5
2024-08-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,425.3
2024-08-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,903.1
2024-08-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1024.1
2024-08-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,472.4
2024-08-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2522.5
2024-08-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,248.4
2024-08-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,155.7
2024-08-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,361.2
2024-08-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,140.4
2024-08-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,236.6
2024-08-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,321.5
2024-08-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,124.6
2024-09-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20796
2024-09-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1613.1
2024-09-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1851.3
2024-09-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2931.4
2024-09-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1093.2
2024-09-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,1984.4
2024-09-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2848
2024-09-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1234.3
2024-09-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8203.1
2024-09-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,574.1
2024-09-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,825.4
2024-09-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1120.9
2024-09-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,425
2024-09-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,910
2024-09-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1019.3
2024-09-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,481.4
2024-09-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2517
2024-09-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,246.4
2024-09-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,151.3
2024-09-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,362
2024-09-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,142.9
2024-09-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,242.2
2024-09-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,333
2024-09-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,124.6
2024-10-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20804.9
2024-10-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1622.9
2024-10-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1855.5
2024-10-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2920.2
2024-10-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1077.5
2024-10-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,1993
2024-10-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2854.1
2024-10-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1227.8
2024-10-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8180.2
2024-10-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,579.3
2024-10-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,820.7
2024-10-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1124.8
2024-10-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,412.5
2024-10-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,908.8
2024-10-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1019.2
2024-10-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,476.3
2024-10-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2522.4
2024-10-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,253.2
2024-10-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,155.9
2024-10-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,350.3
2024-10-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,141.4
2024-10-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,244.7
2024-10-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,331.8
2024-10-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,117.4
2024-11-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20842
2024-11-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1631.4
2024-11-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1833.9
2024-11-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2957.5
2024-11-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1062.3
2024-11-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,2007.7
2024-11-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2857.8
2024-11-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1232.5
2024-11-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8172.9
2024-11-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,574.8
2024-11-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,804.9
2024-11-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1137.7
2024-11-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,405.4
2024-11-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,912.6
2024-11-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1016.8
2024-11-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,477.1
2024-11-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2538.6
2024-11-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,252.4
2024-11-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,156.2
2024-11-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,361.2
2024-11-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,143.8
2024-11-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,245.6
2024-11-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,333.8
2024-11-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,122.1
2024-12-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20934.7
2024-12-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1634.2
2024-12-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1850.3
2024-12-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2953.7
2024-12-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1080.5
2024-12-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,1999.3
2024-12-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2866.6
2024-12-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1230.2
2024-12-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8210
2024-12-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,580.9
2024-12-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,821.3
2024-12-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1129.6
2024-12-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,409.3
2024-12-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,907.4
2024-12-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1004.8
2024-12-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,478.9
2024-12-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2568.9
2024-12-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,260.1
2024-12-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,155.8
2024-12-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,364.5
2024-12-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,147.8
2024-12-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,236.2
2024-12-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,341.6
2024-12-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,123.9
2025-01-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20986.9
2025-01-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1647.2
2025-01-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1874.6
2025-01-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2956.1
2025-01-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1089.3
2025-01-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,2014.3
2025-01-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2874
2025-01-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1232.7
2025-01-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8234.2
2025-01-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,583.1
2025-01-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,828.7
2025-01-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1123.8
2025-01-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,414.1
2025-01-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,913.6
2025-01-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1021.6
2025-01-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,476.5
2025-01-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2564.6
2025-01-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,261
2025-01-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,155.2
2025-01-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,362.4
2025-01-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,149.3
2025-01-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,243.1
2025-01-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,338.7
2025-01-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,123.7
2025-02-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20985.5
2025-02-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1642.7
2025-02-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1866.7
2025-02-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,3010.7
2025-02-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1069.6
2025-02-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,1985.7
2025-02-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2874.1
2025-02-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1235.8
2025-02-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8245.7
2025-02-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,584.1
2025-02-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,835.5
2025-02-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1147.6
2025-02-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,405.8
2025-02-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,893.9
2025-02-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1024.4
2025-02-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,474.8
2025-02-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2564.2
2025-02-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,267.3
2025-02-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,148.9
2025-02-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,367.6
2025-02-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,149
2025-02-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,245.7
2025-02-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,333.3
2025-02-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,126
2025-03-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20964.3
2025-03-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1640.9
2025-03-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1861.4
2025-03-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2974.6
2025-03-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1078.8
2025-03-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,1998.4
2025-03-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2877.1
2025-03-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1242.6
2025-03-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8221.6
2025-03-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,578.8
2025-03-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,836.7
2025-03-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1145.1
2025-03-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,403.2
2025-03-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,900.2
2025-03-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1017.9
2025-03-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,479
2025-03-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2554.6
2025-03-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,271.6
2025-03-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,140.3
2025-03-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,361.3
2025-03-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,152.5
2025-03-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,244.3
2025-03-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,327.7
2025-03-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,128.1
2025-04-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20966.7
2025-04-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1637.9
2025-04-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1835.7
2025-04-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2947.6
2025-04-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1084.2
2025-04-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,2002.4
2025-04-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2870
2025-04-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1278.8
2025-04-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8193.6
2025-04-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,576.1
2025-04-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,811.1
2025-04-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1131.2
2025-04-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,400.7
2025-04-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,915.4
2025-04-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1013.2
2025-04-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,484.2
2025-04-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2567.5
2025-04-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,271.5
2025-04-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,144.8
2025-04-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,358.5
2025-04-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,152.1
2025-04-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,238.3
2025-04-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,330.5
2025-04-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,132.9
2025-05-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,20974.4
2025-05-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1631.9
2025-05-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1825.1
2025-05-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,2991.3
2025-05-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1071.9
2025-05-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,2010.1
2025-05-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2879
2025-05-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1245.7
2025-05-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8198.1
2025-05-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,569.2
2025-05-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,809.4
2025-05-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1159.2
2025-05-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,402.3
2025-05-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,908.4
2025-05-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1015
2025-05-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,469.4
2025-05-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2566.1
2025-05-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,270.7
2025-05-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,145.9
2025-05-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,362.5
2025-05-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,146.9
2025-05-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,242
2025-05-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,326.8
2025-05-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,128.1
2025-06-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,21040.7
2025-06-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1635.9
2025-06-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1833.5
2025-06-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,3015.6
2025-06-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1070.7
2025-06-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,2019.8
2025-06-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2895.1
2025-06-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1245.9
2025-06-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8208.3
2025-06-01 00:00:00,Ontario,Construction [23],Seasonally adjusted,581.7
2025-06-01 00:00:00,Ontario,Manufacturing [31-33],Seasonally adjusted,805.3
2025-06-01 00:00:00,Ontario,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,1165.5
2025-06-01 00:00:00,Ontario,Transportation and warehousing [48-49],Seasonally adjusted,405.2
2025-06-01 00:00:00,Ontario,"Professional, scientific and technical services [54]",Seasonally adjusted,916.3
2025-06-01 00:00:00,Ontario,Health care and social assistance [62],Seasonally adjusted,1018.2
2025-06-01 00:00:00,Ontario,Public administration [91],Seasonally adjusted,469.8
2025-06-01 00:00:00,Alberta,"Total employed, all industries",Seasonally adjusted,2598.8
2025-06-01 00:00:00,Alberta,Construction [23],Seasonally adjusted,263.3
2025-06-01 00:00:00,Alberta,Manufacturing [31-33],Seasonally adjusted,152.6
2025-06-01 00:00:00,Alberta,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,365.6
2025-06-01 00:00:00,Alberta,Transportation and warehousing [48-49],Seasonally adjusted,152.4
2025-06-01 00:00:00,Alberta,"Professional, scientific and technical services [54]",Seasonally adjusted,243.2
2025-06-01 00:00:00,Alberta,Health care and social assistance [62],Seasonally adjusted,333.5
2025-06-01 00:00:00,Alberta,Public administration [91],Seasonally adjusted,126.6
2025-07-01 00:00:00,Canada,"Total employed, all industries",Seasonally adjusted,21018.3
2025-07-01 00:00:00,Canada,Construction [23],Seasonally adjusted,1621
2025-07-01 00:00:00,Canada,Manufacturing [31-33],Seasonally adjusted,1839.5
2025-07-01 00:00:00,Canada,"Wholesale and retail trade [41, 44-45]",Seasonally adjusted,3014.9
2025-07-01 00:00:00,Canada,Transportation and warehousing [48-49],Seasonally adjusted,1093.3
2025-07-01 00:00:00,Canada,"Professional, scientific and technical services [54]",Seasonally adjusted,2022.2
2025-07-01 00:00:00,Canada,Health care and social assistance [62],Seasonally adjusted,2883.5
2025-07-01 00:00:00,Canada,Public administration [91],Seasonally adjusted,1244.6
2025-07-01 00:00:00,Ontario,"Total employed, all industries",Seasonally adjusted,8216.3
